Date,Time,VM4T_E_Irrad.Global_Avg,VM4T_E_Irrad.Difusa_Avg,VM4T_E_T.Amb_Avg,VM4T_E_Hum.Rel_Avg,VM4T_E_P.Rocio_Avg,VM4T_E_Vel.viento_Avg,VM4T_E_Dir.viento_Avg,VM4T_E_P.atm_Avg,VM4T_E_Precip_Avg,VM4T_E_Precip.int_Avg,VM4T_IO_Irrad.RT1_Avg,VM4T_IO_Temp.RT1_Avg
31.10.2022,00:00:00,-2.684,-1.520,12.900,88.427,11.027,0.600,0.464,1011.473,0.000,0.000,---,---
31.10.2022,00:01:00,-2.742,-1.495,12.900,88.553,11.100,0.600,0.468,1011.399,0.000,0.000,---,---
31.10.2022,00:02:00,-2.694,-1.431,12.900,88.727,11.100,0.600,0.483,1011.399,0.000,0.000,---,---
31.10.2022,00:03:00,-2.555,-1.321,12.900,88.827,11.100,0.600,0.508,1011.399,0.000,0.000,---,---
31.10.2022,00:04:00,-2.444,-1.197,12.900,88.927,11.100,0.600,0.544,1011.399,0.000,0.000,---,---
31.10.2022,00:05:00,-2.321,-1.124,12.900,89.000,11.100,0.635,0.585,1011.373,0.000,0.000,---,---
31.10.2022,00:06:00,-2.309,-1.077,12.900,89.000,11.100,0.700,0.606,1011.301,0.000,0.000,---,---
31.10.2022,00:07:00,-2.263,-1.041,12.900,89.000,11.100,0.753,0.589,1011.301,0.000,0.000,---,---
31.10.2022,00:08:00,-2.277,-1.051,12.873,89.027,11.100,0.800,0.564,1011.301,0.000,0.000,---,---
31.10.2022,00:09:00,-2.287,-1.073,12.800,89.100,11.100,0.872,0.543,1011.301,0.000,0.000,---,---
31.10.2022,00:10:00,-2.327,-1.102,12.800,89.127,11.100,0.900,0.523,1011.273,0.000,0.000,---,---
31.10.2022,00:11:00,-2.328,-1.124,12.800,89.227,11.100,0.900,0.503,1011.200,0.000,0.000,---,---
31.10.2022,00:12:00,-2.257,-1.088,12.800,89.300,11.100,0.998,0.483,1011.200,0.000,0.000,---,---
31.10.2022,00:13:00,-2.225,-1.066,12.800,89.327,11.100,1.000,0.460,1011.200,0.000,0.000,---,---
31.10.2022,00:14:00,-2.218,-1.049,12.773,89.400,11.073,1.000,0.439,1011.200,0.000,0.000,---,---
31.10.2022,00:15:00,-2.259,-1.041,12.700,89.427,11.000,1.000,0.429,1011.174,0.000,0.000,---,---
31.10.2022,00:16:00,-2.278,-1.048,12.700,89.553,11.000,0.955,0.427,1011.101,0.000,0.000,---,---
31.10.2022,00:17:00,-2.265,-1.044,12.673,89.727,11.000,0.900,0.424,1011.101,0.000,0.000,---,---
31.10.2022,00:18:00,-2.264,-1.033,12.600,89.827,11.000,0.900,0.420,1011.101,0.000,0.000,---,---
31.10.2022,00:19:00,-2.291,-1.059,12.600,89.927,11.000,0.900,0.417,1011.101,0.000,0.000,---,---
31.10.2022,00:20:00,-2.286,-1.081,12.573,90.027,11.000,0.900,0.420,1011.074,0.000,0.000,---,---
31.10.2022,00:21:00,-2.278,-1.086,12.500,90.127,11.000,0.900,0.427,1011.000,0.000,0.000,---,---
31.10.2022,00:22:00,-2.288,-1.084,12.500,90.227,11.000,0.800,0.434,1011.000,0.000,0.000,---,---
31.10.2022,00:23:00,-2.270,-1.091,12.500,90.327,10.973,0.800,0.439,1011.000,0.000,0.000,---,---
31.10.2022,00:24:00,-2.264,-1.081,12.473,90.427,10.900,0.800,0.447,1011.000,0.000,0.000,---,---
31.10.2022,00:25:00,-2.274,-1.075,12.400,90.527,10.900,0.800,0.458,1010.973,0.000,0.000,---,---
31.10.2022,00:26:00,-2.266,-1.112,12.400,90.627,10.900,0.800,0.465,1010.899,0.000,0.000,---,---
31.10.2022,00:27:00,-2.264,-1.133,12.400,90.753,10.900,0.800,0.469,1010.899,0.000,0.000,---,---
31.10.2022,00:28:00,-2.286,-1.180,12.400,90.927,10.900,0.735,0.474,1010.899,0.000,0.000,---,---
31.10.2022,00:29:00,-2.349,-1.240,12.400,91.027,10.900,0.700,0.479,1010.899,0.000,0.000,---,---
31.10.2022,00:30:00,-2.417,-1.283,12.373,91.100,10.900,0.617,0.483,1010.873,0.000,0.000,---,---
31.10.2022,00:31:00,-2.457,-1.305,12.300,91.100,10.900,0.600,0.488,1010.801,0.000,0.000,---,---
31.10.2022,00:32:00,-2.469,-1.312,12.300,91.100,10.900,0.600,0.517,1010.801,0.000,0.000,---,---
31.10.2022,00:33:00,-2.480,-1.261,12.300,91.127,10.900,0.580,0.542,1010.801,0.000,0.000,---,---
31.10.2022,00:34:00,-2.500,-1.255,12.300,91.200,10.900,0.472,0.567,1010.801,0.000,0.000,---,---
31.10.2022,00:35:00,-2.564,-1.268,12.300,91.200,10.900,0.400,0.597,1010.801,0.000,0.000,---,---
31.10.2022,00:36:00,-2.602,-1.295,12.273,91.200,10.900,0.400,0.627,1010.773,0.000,0.000,---,---
31.10.2022,00:37:00,-2.640,-1.301,12.200,91.200,10.873,0.400,0.648,1010.700,0.000,0.000,---,---
31.10.2022,00:38:00,-2.645,-1.309,12.200,91.173,10.800,0.467,0.604,1010.700,0.000,0.000,---,---
31.10.2022,00:39:00,-2.572,-1.319,12.173,91.127,10.773,0.500,0.522,1010.700,0.000,0.000,---,---
31.10.2022,00:40:00,-2.552,-1.365,12.100,91.227,10.700,0.500,0.506,1010.700,0.000,0.000,---,---
31.10.2022,00:41:00,-2.518,-1.351,12.100,91.327,10.700,0.407,0.000,1010.700,0.000,0.000,---,---
31.10.2022,00:42:00,-2.505,-1.361,12.100,91.427,10.700,0.400,0.405,1010.674,0.000,0.000,---,---
31.10.2022,00:43:00,-2.496,-1.361,12.073,91.500,10.700,0.422,0.403,1010.601,0.000,0.000,---,---
31.10.2022,00:44:00,-2.465,-1.334,12.000,91.527,10.700,0.500,0.391,1010.601,0.000,0.000,---,---
31.10.2022,00:45:00,-2.406,-1.273,12.000,91.627,10.700,0.540,0.372,1010.601,0.000,0.000,---,---
31.10.2022,00:46:00,-2.326,-1.261,11.973,91.727,10.673,0.648,0.352,1010.601,0.000,0.000,---,---
31.10.2022,00:47:00,-2.289,-1.245,11.900,91.827,10.600,0.758,0.343,1010.601,0.000,0.000,---,---
31.10.2022,00:48:00,-2.253,-1.218,11.873,91.927,10.600,0.800,0.342,1010.601,0.000,0.000,---,---
31.10.2022,00:49:00,-2.237,-1.193,11.800,92.027,10.600,0.877,0.339,1010.601,0.000,0.000,---,---
31.10.2022,00:50:00,-2.224,-1.175,11.800,92.127,10.573,0.987,0.331,1010.601,0.000,0.000,---,---
31.10.2022,00:51:00,-2.178,-1.216,11.773,92.227,10.500,1.095,0.323,1010.601,0.000,0.000,---,---
31.10.2022,00:52:00,-2.167,-1.195,11.700,92.327,10.500,1.113,0.319,1010.601,0.000,0.000,---,---
31.10.2022,00:53:00,-2.129,-1.150,11.700,92.427,10.500,1.177,0.315,1010.574,0.000,0.000,---,---
31.10.2022,00:54:00,-2.139,-1.053,11.673,92.527,10.500,1.068,0.314,1010.500,0.000,0.000,---,---
31.10.2022,00:55:00,-2.158,-0.890,11.600,92.627,10.500,0.958,0.314,1010.500,0.000,0.000,---,---
31.10.2022,00:56:00,-2.194,-0.741,11.600,92.727,10.500,0.850,0.315,1010.500,0.000,0.000,---,---
31.10.2022,00:57:00,-2.210,-0.689,11.600,92.827,10.500,0.740,0.318,1010.500,0.000,0.000,---,---
31.10.2022,00:58:00,-2.170,-0.675,11.600,92.927,10.500,0.563,0.320,1010.473,0.000,0.000,---,---
31.10.2022,00:59:00,-2.034,-0.606,11.627,93.027,10.527,0.422,0.320,1010.399,0.000,0.000,---,---
31.10.2022,01:00:00,-1.892,-0.535,11.700,93.100,10.600,0.400,0.320,1010.399,0.000,0.000,---,---
31.10.2022,01:01:00,-1.791,-0.519,11.700,93.073,10.600,0.400,0.000,1010.399,0.000,0.000,---,---
31.10.2022,01:02:00,-1.736,-0.572,11.700,92.973,10.600,0.400,0.000,1010.399,0.000,0.000,---,---
31.10.2022,01:03:00,-1.749,-0.642,11.700,92.873,10.600,0.400,0.240,1010.399,0.000,0.000,---,---
31.10.2022,01:04:00,-1.791,-0.687,11.700,92.800,10.600,0.400,0.240,1010.399,0.000,0.000,---,---
31.10.2022,01:05:00,-1.854,-0.704,11.700,92.773,10.600,0.400,0.235,1010.399,0.000,0.000,---,---
31.10.2022,01:06:00,-1.874,-0.745,11.700,92.700,10.600,0.452,0.233,1010.399,0.000,0.000,---,---
31.10.2022,01:07:00,-1.844,-0.719,11.700,92.700,10.600,0.500,0.231,1010.399,0.000,0.000,---,---
31.10.2022,01:08:00,-1.748,-0.629,11.700,92.700,10.600,0.570,0.000,1010.399,0.000,0.000,---,---
31.10.2022,01:09:00,-1.688,-0.552,11.700,92.673,10.573,0.600,0.000,1010.399,0.000,0.000,---,---
31.10.2022,01:10:00,-1.725,-0.502,11.700,92.573,10.500,0.512,0.000,1010.399,0.000,0.000,---,---
31.10.2022,01:11:00,-1.787,-0.443,11.700,92.500,10.500,0.402,0.000,1010.399,0.000,0.000,---,---
31.10.2022,01:12:00,-1.854,-0.464,11.673,92.500,10.500,0.383,0.000,1010.399,0.000,0.000,---,---
31.10.2022,01:13:00,-1.931,-0.568,11.600,92.500,10.473,0.300,0.000,1010.373,0.000,0.000,---,---
31.10.2022,01:14:00,-1.918,-0.636,11.600,92.553,10.427,0.300,0.000,1010.301,0.000,0.000,---,---
31.10.2022,01:15:00,-1.862,-0.645,11.600,92.700,10.500,0.165,0.000,1010.301,0.000,0.000,---,---
31.10.2022,01:16:00,-1.848,-0.672,11.600,92.700,10.500,0.000,0.000,1010.301,0.000,0.000,---,---
31.10.2022,01:17:00,-1.873,-0.705,11.600,92.700,10.500,0.000,0.000,1010.273,0.000,0.000,---,---
31.10.2022,01:18:00,-1.834,-0.716,11.600,92.673,10.473,0.000,0.000,1010.200,0.000,0.000,---,---
31.10.2022,01:19:00,-1.838,-0.699,11.600,92.627,10.400,0.250,0.000,1010.200,0.000,0.000,---,---
31.10.2022,01:20:00,-1.794,-0.663,11.600,92.700,10.400,0.393,1.091,1010.200,0.000,0.000,---,---
31.10.2022,01:21:00,-1.775,-0.659,11.600,92.727,10.400,0.500,1.468,1010.200,0.000,0.000,---,---
31.10.2022,01:22:00,-1.782,-0.701,11.600,92.800,10.400,0.500,1.557,1010.200,0.000,0.000,---,---
31.10.2022,01:23:00,-1.822,-0.704,11.600,92.800,10.400,0.527,1.173,1010.200,0.000,0.000,---,---
31.10.2022,01:24:00,-1.830,-0.724,11.573,92.773,10.400,0.638,0.823,1010.200,0.000,0.000,---,---
31.10.2022,01:25:00,-1.842,-0.738,11.500,92.700,10.400,0.747,0.692,1010.174,0.000,0.000,---,---
31.10.2022,01:26:00,-1.776,-0.688,11.500,92.727,10.400,0.857,0.691,1010.101,0.000,0.000,---,---
31.10.2022,01:27:00,-1.747,-0.651,11.500,92.827,10.400,0.900,0.704,1010.101,0.000,0.000,---,---
31.10.2022,01:28:00,-1.738,-0.621,11.500,92.900,10.400,0.900,0.651,1010.101,0.000,0.000,---,---
31.10.2022,01:29:00,-1.742,-0.582,11.500,92.927,10.400,0.815,0.572,1010.101,0.000,0.000,---,---
31.10.2022,01:30:00,-1.793,-0.626,11.527,93.000,10.427,0.707,0.513,1010.101,0.000,0.000,---,---
31.10.2022,01:31:00,-1.866,-0.686,11.600,93.000,10.500,0.688,0.499,1010.101,0.000,0.000,---,---
31.10.2022,01:32:00,-1.940,-0.738,11.600,93.000,10.500,0.578,0.533,1010.074,0.000,0.000,---,---
31.10.2022,01:33:00,-1.991,-0.702,11.600,93.000,10.500,0.500,0.581,1010.000,0.000,0.000,---,---
31.10.2022,01:34:00,-1.938,-0.674,11.600,93.000,10.500,0.500,0.591,1010.000,0.000,0.000,---,---
31.10.2022,01:35:00,-1.813,-0.585,11.600,93.000,10.500,0.500,0.541,1010.000,0.000,0.000,---,---
31.10.2022,01:36:00,-1.753,-0.538,11.600,93.027,10.500,0.500,0.491,1010.000,0.000,0.000,---,---
31.10.2022,01:37:00,-1.733,-0.512,11.600,93.100,10.527,0.500,0.477,1010.000,0.000,0.000,---,---
31.10.2022,01:38:00,-1.710,-0.511,11.627,93.073,10.600,0.500,0.478,1010.000,0.000,0.000,---,---
31.10.2022,01:39:00,-1.714,-0.561,11.700,92.973,10.573,0.587,0.482,1010.000,0.000,0.000,---,---
31.10.2022,01:40:00,-1.639,-0.512,11.700,92.900,10.500,0.700,0.491,1010.000,0.000,0.000,---,---
31.10.2022,01:41:00,-1.670,-0.552,11.673,92.900,10.500,0.800,0.487,1010.000,0.000,0.000,---,---
31.10.2022,01:42:00,-1.703,-0.623,11.627,92.900,10.500,0.800,0.479,1010.000,0.000,0.000,---,---
31.10.2022,01:43:00,-1.757,-0.691,11.700,92.900,10.527,0.800,0.475,1010.000,0.000,0.000,---,---
31.10.2022,01:44:00,-1.762,-0.698,11.700,92.927,10.600,0.758,0.473,1010.000,0.000,0.000,---,---
31.10.2022,01:45:00,-1.741,-0.700,11.700,92.973,10.600,0.700,0.480,1009.971,0.000,0.000,---,---
31.10.2022,01:46:00,-1.713,-0.683,11.700,92.900,10.600,0.700,0.496,1009.928,0.000,0.000,---,---
31.10.2022,01:47:00,-1.638,-0.616,11.700,92.900,10.600,0.768,0.503,1009.971,0.000,0.000,---,---
31.10.2022,01:48:00,-1.615,-0.576,11.700,92.900,10.600,0.878,0.486,1009.899,0.000,0.000,---,---
31.10.2022,01:49:00,-1.636,-0.611,11.700,92.900,10.600,0.900,0.468,1009.899,0.000,0.000,---,---
31.10.2022,01:50:00,-1.632,-0.633,11.700,92.900,10.600,0.803,0.478,1009.899,0.000,0.000,---,---
31.10.2022,01:51:00,-1.666,-0.659,11.700,92.900,10.600,0.800,0.531,1009.899,0.000,0.000,---,---
31.10.2022,01:52:00,-1.711,-0.700,11.700,92.900,10.600,0.800,0.560,1009.899,0.000,0.000,---,---
31.10.2022,01:53:00,-1.780,-0.705,11.700,92.873,10.600,0.800,0.553,1009.899,0.000,0.000,---,---
31.10.2022,01:54:00,-1.864,-0.701,11.700,92.800,10.600,0.800,0.532,1009.899,0.000,0.000,---,---
31.10.2022,01:55:00,-1.912,-0.741,11.700,92.773,10.573,0.800,0.515,1009.899,0.000,0.000,---,---
31.10.2022,01:56:00,-1.956,-0.757,11.673,92.700,10.500,0.738,0.517,1009.899,0.000,0.000,---,---
31.10.2022,01:57:00,-2.011,-0.820,11.600,92.673,10.473,0.630,0.531,1009.899,0.000,0.000,---,---
31.10.2022,01:58:00,-2.032,-0.857,11.573,92.600,10.400,0.600,0.522,1009.899,0.000,0.000,---,---
31.10.2022,01:59:00,-2.047,-0.852,11.500,92.627,10.400,0.600,0.496,1009.899,0.000,0.000,---,---
31.10.2022,02:00:00,-2.039,-0.788,11.500,92.727,10.373,0.502,0.447,1009.899,0.000,0.000,---,---
31.10.2022,02:01:00,-2.007,-0.815,11.473,92.827,10.300,0.483,0.000,1009.899,0.000,0.000,---,---
31.10.2022,02:02:00,-2.005,-0.850,11.400,92.900,10.300,0.425,0.379,1009.872,0.000,0.000,---,---
31.10.2022,02:03:00,-1.969,-0.861,11.400,92.953,10.300,0.535,0.376,1009.801,0.000,0.000,---,---
31.10.2022,02:04:00,-1.984,-0.872,11.373,93.100,10.300,0.600,0.366,1009.801,0.000,0.000,---,---
31.10.2022,02:05:00,-1.942,-0.789,11.300,93.153,10.300,0.547,0.345,1009.801,0.000,0.000,---,---
31.10.2022,02:06:00,-1.888,-0.729,11.300,93.300,10.273,0.500,0.306,1009.801,0.000,0.000,---,---
31.10.2022,02:07:00,-1.854,-0.740,11.300,93.353,10.227,0.428,0.293,1009.801,0.000,0.000,---,---
31.10.2022,02:08:00,-1.858,-0.788,11.300,93.527,10.300,0.400,0.000,1009.801,0.000,0.000,---,---
31.10.2022,02:09:00,-1.776,-0.752,11.300,93.600,10.300,0.490,0.000,1009.801,0.000,0.000,---,---
31.10.2022,02:10:00,-1.758,-0.687,11.300,93.600,10.300,0.508,0.000,1009.772,0.000,0.000,---,---
31.10.2022,02:11:00,-1.775,-0.640,11.300,93.600,10.300,0.582,0.000,1009.700,0.000,0.000,---,---
31.10.2022,02:12:00,-1.804,-0.550,11.300,93.600,10.300,0.500,0.000,1009.700,0.000,0.000,---,---
31.10.2022,02:13:00,-1.847,-0.537,11.300,93.600,10.300,0.500,0.000,1009.700,0.000,0.000,---,---
31.10.2022,02:14:00,-1.885,-0.631,11.300,93.573,10.300,0.545,0.000,1009.672,0.000,0.000,---,---
31.10.2022,02:15:00,-1.936,-0.712,11.300,93.473,10.300,0.545,0.000,1009.601,0.000,0.000,---,---
31.10.2022,02:16:00,-1.981,-0.780,11.300,93.400,10.273,0.563,0.000,1009.601,0.000,0.000,---,---
31.10.2022,02:17:00,-2.022,-0.772,11.300,93.400,10.200,0.600,0.552,1009.601,0.000,0.000,---,---
31.10.2022,02:18:00,-2.014,-0.651,11.273,93.400,10.200,0.600,0.481,1009.601,0.000,0.000,---,---
31.10.2022,02:19:00,-2.001,-0.598,11.200,93.400,10.200,0.508,0.471,1009.601,0.000,0.000,---,---
31.10.2022,02:20:00,-1.949,-0.648,11.200,93.400,10.200,0.500,0.000,1009.601,0.000,0.000,---,---
31.10.2022,02:21:00,-1.961,-0.717,11.173,93.400,10.173,0.500,0.000,1009.601,0.000,0.000,---,---
31.10.2022,02:22:00,-1.955,-0.763,11.100,93.427,10.100,0.472,0.000,1009.601,0.000,0.000,---,---
31.10.2022,02:23:00,-1.859,-0.780,11.100,93.527,10.100,0.400,0.000,1009.601,0.000,0.000,---,---
31.10.2022,02:24:00,-1.770,-0.769,11.100,93.627,10.100,0.400,0.000,1009.601,0.000,0.000,---,---
31.10.2022,02:25:00,-1.712,-0.745,11.100,93.727,10.127,0.400,0.000,1009.601,0.000,0.000,---,---
31.10.2022,02:26:00,-1.709,-0.712,11.100,93.827,10.200,0.400,0.000,1009.572,0.000,0.000,---,---
31.10.2022,02:27:00,-1.780,-0.744,11.100,93.900,10.200,0.325,0.000,1009.500,0.000,0.000,---,---
31.10.2022,02:28:00,-1.802,-0.726,11.127,93.900,10.200,0.300,0.000,1009.500,0.000,0.000,---,---
31.10.2022,02:29:00,-1.787,-0.684,11.200,93.900,10.200,0.290,0.000,1009.500,0.000,0.000,---,---
31.10.2022,02:30:00,-1.824,-0.670,11.200,93.900,10.227,0.000,0.000,1009.500,0.000,0.000,---,---
31.10.2022,02:31:00,-1.838,-0.666,11.200,93.900,10.300,0.065,0.000,1009.471,0.000,0.000,---,---
31.10.2022,02:32:00,-1.868,-0.666,11.200,93.900,10.300,0.205,0.000,1009.399,0.000,0.000,---,---
31.10.2022,02:33:00,-1.926,-0.658,11.200,93.900,10.300,0.000,0.000,1009.399,0.000,0.000,---,---
31.10.2022,02:34:00,-2.007,-0.718,11.200,93.873,10.273,0.000,0.000,1009.372,0.000,0.000,---,---
31.10.2022,02:35:00,-1.941,-0.719,11.200,93.800,10.200,0.000,0.000,1009.301,0.000,0.000,---,---
31.10.2022,02:36:00,-1.854,-0.658,11.200,93.800,10.200,0.273,0.000,1009.301,0.000,0.000,---,---
31.10.2022,02:37:00,-1.838,-0.648,11.200,93.800,10.200,0.400,0.938,1009.272,0.000,0.000,---,---
31.10.2022,02:38:00,-1.825,-0.640,11.200,93.800,10.200,0.487,0.807,1009.200,0.000,0.000,---,---
31.10.2022,02:39:00,-1.842,-0.666,11.200,93.800,10.200,0.507,0.673,1009.200,0.000,0.000,---,---
31.10.2022,02:40:00,-1.871,-0.707,11.200,93.773,10.200,0.600,0.623,1009.200,0.000,0.000,---,---
31.10.2022,02:41:00,-1.805,-0.745,11.200,93.700,10.200,0.625,0.683,1009.172,0.000,0.000,---,---
31.10.2022,02:42:00,-1.880,-0.757,11.200,93.700,10.200,0.733,0.673,1009.101,0.000,0.000,---,---
31.10.2022,02:43:00,-1.902,-0.784,11.200,93.700,10.200,0.887,0.591,1009.101,0.000,0.000,---,---
31.10.2022,02:44:00,-1.930,-0.829,11.200,93.673,10.200,1.052,0.534,1009.101,0.000,0.000,---,---
31.10.2022,02:45:00,-1.878,-0.822,11.200,93.600,10.200,1.100,0.506,1009.101,0.000,0.000,---,---
31.10.2022,02:46:00,-1.928,-0.847,11.200,93.600,10.200,1.100,0.484,1009.072,0.000,0.000,---,---
31.10.2022,02:47:00,-1.996,-0.912,11.200,93.600,10.200,1.100,0.468,1009.000,0.000,0.000,---,---
31.10.2022,02:48:00,-1.899,-0.862,11.173,93.627,10.173,1.188,0.470,1009.000,0.000,0.000,---,---
31.10.2022,02:49:00,-1.799,-0.775,11.100,93.727,10.127,1.298,0.477,1008.971,0.000,0.000,---,---
31.10.2022,02:50:00,-1.776,-0.742,11.100,93.800,10.200,1.300,0.472,1008.899,0.000,0.000,---,---
31.10.2022,02:51:00,-1.818,-0.741,11.100,93.800,10.200,1.300,0.469,1008.899,0.000,0.000,---,---
31.10.2022,02:52:00,-1.893,-0.792,11.100,93.800,10.173,1.265,0.468,1008.899,0.000,0.000,---,---
31.10.2022,02:53:00,-1.898,-0.842,11.100,93.800,10.100,1.200,0.455,1008.872,0.000,0.000,---,---
31.10.2022,02:54:00,-1.967,-0.919,11.100,93.827,10.100,1.147,0.436,1008.801,0.000,0.000,---,---
31.10.2022,02:55:00,-1.916,-0.943,11.100,93.900,10.100,1.038,0.432,1008.801,0.000,0.000,---,---
31.10.2022,02:56:00,-1.868,-0.911,11.100,93.927,10.127,1.000,0.451,1008.801,0.000,0.000,---,---
31.10.2022,02:57:00,-1.829,-0.825,11.100,94.000,10.200,1.000,0.465,1008.801,0.000,0.000,---,---
31.10.2022,02:58:00,-1.827,-0.788,11.100,93.973,10.200,0.910,0.472,1008.772,0.000,0.000,---,---
31.10.2022,02:59:00,-1.795,-0.733,11.100,93.847,10.173,0.908,0.480,1008.700,0.000,0.000,---,---
31.10.2022,03:00:00,-1.765,-0.672,11.100,93.700,10.100,1.000,0.490,1008.700,0.000,0.000,---,---
31.10.2022,03:01:00,-1.793,-0.654,11.100,93.673,10.100,0.973,0.515,1008.672,0.000,0.000,---,---
31.10.2022,03:02:00,-1.851,-0.710,11.100,93.600,10.100,0.937,0.540,1008.601,0.000,0.000,---,---
31.10.2022,03:03:00,-1.873,-0.735,11.100,93.600,10.100,1.000,0.551,1008.601,0.000,0.000,---,---
31.10.2022,03:04:00,-1.847,-0.742,11.100,93.600,10.100,1.000,0.564,1008.601,0.000,0.000,---,---
31.10.2022,03:05:00,-1.810,-0.709,11.100,93.600,10.100,0.937,0.566,1008.601,0.000,0.000,---,---
31.10.2022,03:06:00,-1.786,-0.710,11.072,93.572,10.072,0.900,0.568,1008.572,0.000,0.000,---,---
31.10.2022,03:07:00,-1.754,-0.750,11.000,93.472,10.000,0.900,0.558,1008.500,0.000,0.000,---,---
31.10.2022,03:08:00,-1.713,-0.735,11.000,93.400,10.000,0.808,0.557,1008.500,0.000,0.000,---,---
31.10.2022,03:09:00,-1.683,-0.685,11.000,93.428,10.000,0.690,0.000,1008.500,0.000,0.000,---,---
31.10.2022,03:10:00,-1.683,-0.669,11.000,93.500,10.000,0.582,0.000,1008.500,0.000,0.000,---,---
31.10.2022,03:11:00,-1.707,-0.628,11.000,93.500,10.000,0.472,0.000,1008.500,0.000,0.000,---,---
31.10.2022,03:12:00,-1.716,-0.563,11.000,93.500,10.000,0.400,0.000,1008.471,0.000,0.000,---,---
31.10.2022,03:13:00,-1.653,-0.507,11.000,93.472,10.000,0.400,0.000,1008.399,0.000,0.000,---,---
31.10.2022,03:14:00,-1.603,-0.484,11.000,93.400,10.000,0.457,0.177,1008.399,0.000,0.000,---,---
31.10.2022,03:15:00,-1.569,-0.448,11.000,93.372,9.972,0.500,0.177,1008.372,0.000,0.000,---,---
31.10.2022,03:16:00,-1.522,-0.421,11.000,93.328,9.900,0.500,0.176,1008.301,0.000,0.000,---,---
31.10.2022,03:17:00,-1.441,-0.366,11.000,93.400,9.928,0.500,0.000,1008.301,0.000,0.000,---,---
31.10.2022,03:18:00,-1.331,-0.300,11.000,93.400,10.000,0.595,0.000,1008.272,0.000,0.000,---,---
31.10.2022,03:19:00,-1.304,-0.271,11.000,93.400,10.000,0.700,0.000,1008.200,0.000,0.000,---,---
31.10.2022,03:20:00,-1.340,-0.256,11.000,93.372,10.000,0.760,0.611,1008.200,0.000,0.000,---,---
31.10.2022,03:21:00,-1.370,-0.299,11.000,93.272,9.972,1.030,0.565,1008.200,0.000,0.000,---,---
31.10.2022,03:22:00,-1.288,-0.255,11.000,93.257,9.900,1.100,0.499,1008.172,0.000,0.000,---,---
31.10.2022,03:23:00,-1.174,-0.193,11.000,93.400,9.928,1.100,0.507,1008.101,0.000,0.000,---,---
31.10.2022,03:24:00,-1.191,-0.190,11.000,93.400,10.000,1.157,0.505,1008.101,0.000,0.000,---,---
31.10.2022,03:25:00,-1.228,-0.247,11.000,93.400,9.972,1.267,0.486,1008.072,0.000,0.000,---,---
31.10.2022,03:26:00,-1.152,-0.192,11.000,93.428,9.928,1.375,0.469,1008.000,0.000,0.000,---,---
31.10.2022,03:27:00,-1.089,-0.152,11.000,93.500,10.000,1.400,0.463,1008.000,0.000,0.000,---,---
31.10.2022,03:28:00,-1.174,-0.193,11.000,93.472,9.972,1.403,0.415,1008.000,0.000,0.000,---,---
31.10.2022,03:29:00,-1.215,-0.252,10.972,93.400,9.900,1.488,0.379,1007.971,0.000,0.000,---,---
31.10.2022,03:30:00,-1.256,-0.287,10.900,93.428,9.900,1.378,0.371,1007.899,0.000,0.000,---,---
31.10.2022,03:31:00,-1.320,-0.319,10.900,93.528,9.900,1.300,0.359,1007.899,0.000,0.000,---,---
31.10.2022,03:32:00,-1.286,-0.293,10.872,93.628,9.900,1.300,0.347,1007.899,0.000,0.000,---,---
31.10.2022,03:33:00,-1.241,-0.247,10.800,93.700,9.872,1.300,0.337,1007.872,0.000,0.000,---,---
31.10.2022,03:34:00,-1.125,-0.128,10.800,93.757,9.828,1.183,0.324,1007.801,0.000,0.000,---,---
31.10.2022,03:35:00,-1.024,-0.087,10.828,93.928,9.900,1.100,0.322,1007.801,0.000,0.000,---,---
31.10.2022,03:36:00,-1.033,-0.098,10.900,93.943,9.900,1.023,0.318,1007.801,0.000,0.000,---,---
31.10.2022,03:37:00,-1.071,-0.119,10.900,93.800,9.900,1.000,0.302,1007.801,0.000,0.000,---,---
31.10.2022,03:38:00,-1.088,-0.147,10.900,93.800,9.900,0.900,0.281,1007.772,0.000,0.000,---,---
31.10.2022,03:39:00,-1.083,-0.146,10.900,93.828,9.928,0.813,0.286,1007.700,0.000,0.000,---,---
31.10.2022,03:40:00,-1.102,-0.149,10.900,93.900,10.000,0.900,0.287,1007.700,0.000,0.000,---,---
31.10.2022,03:41:00,-1.110,-0.136,10.928,93.872,10.000,0.868,0.284,1007.700,0.000,0.000,---,---
31.10.2022,03:42:00,-1.134,-0.144,11.000,93.772,10.000,0.758,0.278,1007.700,0.000,0.000,---,---
31.10.2022,03:43:00,-1.158,-0.129,10.972,93.672,10.000,0.700,0.000,1007.700,0.000,0.000,---,---
31.10.2022,03:44:00,-1.088,-0.089,10.900,93.600,9.972,0.700,0.263,1007.700,0.000,0.000,---,---
31.10.2022,03:45:00,-1.058,-0.043,10.900,93.600,9.900,0.700,0.259,1007.700,0.000,0.000,---,---
31.10.2022,03:46:00,-1.020,0.028,10.900,93.600,9.900,0.700,0.263,1007.728,0.000,0.000,---,---
31.10.2022,03:47:00,-0.979,0.064,10.900,93.628,9.900,0.700,0.275,1007.801,0.000,0.000,---,---
31.10.2022,03:48:00,-0.959,0.059,10.900,93.700,9.900,0.693,0.273,1007.801,0.000,0.000,---,---
